entity,tier,layer,pc1,pc2,method
bacterium,T6,1,-1.4779624938964844,-2.6886403560638428,pca_entity_mean
bee,T4,1,-2.7948224544525146,-7.326448440551758,pca_entity_mean
beetle,T5,1,5.462620258331299,-5.211400032043457,pca_entity_mean
bumblebee,T4,1,10.544387817382812,-1.1565316915512085,pca_entity_mean
chicken,T3,1,-9.139445304870605,-3.387392520904541,pca_entity_mean
child,T1,1,-2.480912208557129,16.700103759765625,pca_entity_mean
chimpanzee,T2,1,8.348381042480469,-0.6555867195129395,pca_entity_mean
cloud,T6,1,7.817298889160156,-3.126751184463501,pca_entity_mean
cockroach,T5,1,8.025691986083984,-1.172190546989441,pca_entity_mean
cow,T2,1,-6.219627857208252,2.8413164615631104,pca_entity_mean
crab,T4,1,-6.516683101654053,-8.376700401306152,pca_entity_mean
